mes,maxC,minC,rocioC,hum_rel,velo_vien_kph,vien_grad_sex,nubosidad_por,radiac_solar_watios_m2,energ_solar_MJ_m2,clase_hoy,clase_manana
8,17,14.6,13,84.7,18.4,176.5,94.2,264.8,22.9,lluvioso,nublado
8,17,14,13,86.9,18.4,179,100,275.9,23.8,nublado,lluvioso
8,16,14,13.6,90.2,18.4,179.3,95.8,272.5,23.5,lluvioso,nublado
8,17,15,13.1,84.8,18.4,166.4,94.8,277.2,23.9,nublado,lluvioso
8,17,14,13,87.2,24.1,158.3,100,284,24.5,lluvioso,nublado
8,17,15,12.5,82.6,27.7,163.5,100,278.2,23.9,lluvioso,lluvioso
8,17,15,12.6,81.1,16.6,197.4,100,271.6,23.5,nublado,lluvioso
8,19,15,12.4,78.2,14.8,183.4,82.7,281.6,24.5,parcialmente_nublado,nublado
8,18,14,12.9,81.5,20.5,196.4,86,284.6,24.5,parcialmente_nublado,parcialmente_nublado
8,22,15,12.9,76.5,35.3,162,77.7,285.4,24.5,parcialmente_nublado,parcialmente_nublado
8,19,15,13.3,84.6,35.3,165.2,98.5,290.5,25.1,nublado,parcialmente_nublado
8,17,15,13.1,85.2,21.6,176.9,100,273.3,23.7,nublado,nublado
8,17,15,13.1,84.6,14.8,227.2,99,277.6,23.8,nublado,nublado
8,18,14,12.9,83.5,13,188.7,90.8,280.5,24.1,nublado,nublado
8,18,14,13.1,85.1,16.6,178.2,96.2,284.6,24.5,nublado,nublado
8,17,14,13.8,91.7,20.5,172.6,100,291.3,25.2,nublado,nublado
8,17,14,13.2,87.9,16.6,185.5,95.8,292,25.3,nublado,nublado
9,17,15,13,83.6,14.8,232.7,100,296.1,25.6,nublado,nublado
9,18.3,15,13.1,82.2,18.4,179,89.2,295.3,25.5,parcialmente_nublado,nublado
9,17,15,13.4,84.8,11.2,232.1,96.9,292,25.3,nublado,parcialmente_nublado
9,19,15,13.5,82.6,25.9,172.3,80.9,293.1,25.4,parcialmente_nublado,nublado
9,18,15,13.9,87.8,20.5,173.8,94.3,286.9,24.9,nublado,parcialmente_nublado
9,17,15,13.7,89.2,18.4,178.1,97,291.6,25.2,nublado,nublado
9,18,15,12.9,82,13,199.4,98.4,292.1,25.3,nublado,nublado
9,20,15,13.4,78.3,16.6,212,69.8,280.9,24.2,parcialmente_nublado,nublado
9,19,15,14,83.4,18.4,180.1,92.4,295.2,25.5,nublado,parcialmente_nublado
9,20,15,14.4,86.1,22.3,175.3,81.8,296.3,25.7,parcialmente_nublado,nublado
9,18,15,13.9,84.8,20.5,169.1,96.9,298.5,25.7,nublado,parcialmente_nublado
9,20,14.9,13.6,80.4,18.4,184.3,84,295.8,25.5,parcialmente_nublado,nublado
9,20,16,14.2,81.5,22.3,180.7,75.3,304.4,26.4,parcialmente_nublado,parcialmente_nublado
9,19,15,14,85.6,29.5,170.6,82.9,305.9,26.4,parcialmente_nublado,parcialmente_nublado
9,19,15,14,84.7,22.3,192.1,95.6,304.2,26.1,nublado,parcialmente_nublado
9,17,15,13.7,85.5,20.5,181.9,100,305.8,26.2,nublado,nublado
9,17,15,13.3,83.9,14.8,205.8,100,312.9,27.1,nublado,nublado
9,18,15,13.4,84.3,14.8,231.4,89.2,308.5,26.7,parcialmente_nublado,nublado
9,17,15,13.8,85.5,22.3,179.8,90.7,284.5,24.8,nublado,parcialmente_nublado
9,20,16,14.1,83.7,25.9,164.3,91.3,302.2,26.3,nublado,nublado
9,19,15,14,86.1,20.5,188.9,99,301.9,26.2,nublado,nublado
9,18,15,14,88.3,16.6,201.3,100,316.6,27.3,nublado,nublado
9,17,15,13.8,87.6,16.6,223.8,100,314.2,27.2,nublado,nublado
9,17,15,13.3,84.1,20.5,175.6,100,303.9,26.4,nublado,nublado
9,18,14,13.6,87.2,16.6,185.1,95.3,313.6,27.1,nublado,nublado
9,18,15,13.8,84.8,22.3,172.5,100,313.7,27.1,nublado,nublado
9,18,16,14,84.8,22.3,166.3,100,317.5,27.6,nublado,nublado
9,18,15,13.9,86.2,14.8,209,100,320.6,27.5,nublado,nublado
9,18,15,14,86.7,14.8,215,100,307.5,26.6,nublado,nublado
9,18,15,13.9,87.4,22.3,186.2,100,311.9,26.9,nublado,nublado
10,17,15,13,83.4,20.5,193,100,321.9,27.8,nublado,nublado
10,17,15,12.9,84.2,18.4,197.3,100,291.1,25.2,nublado,nublado
10,17,14,12.7,83.5,20.5,300,100,305,26.4,nublado,nublado
10,20,15,13,78.8,24.1,172,84.5,325.3,28.2,parcialmente_nublado,nublado
10,18,15,13.2,83,29.5,171.2,84,310.5,26.9,parcialmente_nublado,parcialmente_nublado
10,17,14,13.1,85,24.1,174.2,100,330.5,28.5,nublado,parcialmente_nublado
10,18,15,12.9,82.3,18.4,180.8,100,330.2,28.6,nublado,nublado
10,19,15,13.3,82.6,22.3,169.5,95.9,326.5,28.2,nublado,nublado
10,18,15,13.1,83.2,20.5,192.8,93.8,331,28.5,nublado,nublado
10,19,15,13.3,83.9,22.3,184.8,70.8,335.3,28.8,parcialmente_nublado,nublado
10,17,14,13.1,83.8,16.6,210.5,95.8,338.8,29.3,nublado,parcialmente_nublado
10,20,15,13.3,82.5,20.5,185.7,79.9,328.8,28.4,parcialmente_nublado,nublado
10,20,15,14.2,83.3,20.5,176.8,61,309.9,26.8,parcialmente_nublado,parcialmente_nublado
10,19,15,14,85.4,18.4,175.9,87.8,325.2,28.1,parcialmente_nublado,parcialmente_nublado
10,18,15,14,84.9,24.1,170.5,96.9,301.3,25.8,nublado,parcialmente_nublado
10,19,16,14,83.6,18.4,180.4,99.5,268.7,23.3,nublado,nublado
10,20,15,13.7,80.6,20.5,174.1,96.9,330.4,28.4,nublado,nublado
10,19,15,13.8,83.8,24.1,166.4,94.3,253.8,21.9,nublado,nublado
10,19,16,13.8,81.7,29.5,164.9,77.7,341.1,29.5,parcialmente_nublado,nublado
10,20,16,13.7,80.9,27.7,173.6,65.9,333.8,28.7,parcialmente_nublado,parcialmente_nublado
10,20,15,14,82.1,22.3,166.7,54.8,325.1,28.3,parcialmente_nublado,parcialmente_nublado
10,20,15,14.2,82.7,22.3,173.5,82.9,328.6,28.4,parcialmente_nublado,parcialmente_nublado
10,21,16,14.6,82.5,27.7,166.8,85.2,317.4,27.4,parcialmente_nublado,parcialmente_nublado
10,20,16,15,86.4,27.7,172.2,91.3,302.1,25.9,nublado,parcialmente_nublado
10,20,16,14.9,85.5,16.6,198.3,99.5,288.2,24.9,nublado,nublado
10,20,16,15,86.9,16.6,181.9,100,308,26.7,nublado,nublado
10,21,16,14.5,83.4,25.9,170.4,93.3,281.3,24.2,nublado,nublado
10,21,15,14.2,81.4,22.3,186.2,90.2,295.3,25.7,nublado,nublado
10,20,16,13.9,80.2,20.5,178.6,91.8,290.7,25,nublado,nublado
10,21,17,14,78.3,18.4,177.4,88.2,335.4,28.9,parcialmente_nublado,nublado
11,20,16,14.4,80.4,20.5,184.1,78.9,341.7,29.6,parcialmente_nublado,parcialmente_nublado
11,20,15,14.7,86.8,18.4,262.4,93.6,314.8,27.4,lluvioso,parcialmente_nublado
11,20,16,15,86.6,16.6,270.8,93.9,278.7,24,nublado,lluvioso
11,21,17,15,83.1,20.5,184.4,94.9,309.6,26.6,nublado,nublado
11,20,17,14.6,81.4,22.3,173.5,91.3,217.5,18.7,lluvioso,nublado
11,18,16,14.3,84.1,22.3,167.8,100,194,16.7,lluvioso,lluvioso
11,19,16,14.3,82.5,20.5,183.8,99.5,336,29.1,nublado,lluvioso
11,19,16,14.8,84.7,18.4,178.3,99.5,344.8,29.7,nublado,nublado
11,21,16,14.7,81.1,18.4,172.4,82.9,321.8,27.6,parcialmente_nublado,nublado
11,21,16,14,79.3,24.1,168.6,69.6,327.5,28.3,parcialmente_nublado,parcialmente_nublado
11,20,15,14.1,82.4,16.6,213.4,90.8,348.3,30,nublado,parcialmente_nublado
11,19.9,15,14.2,82.6,18.4,242.5,79.8,350.5,30.1,parcialmente_nublado,nublado
11,20,15,14.1,82.5,14.8,217.1,90.8,336.6,29.1,nublado,parcialmente_nublado
11,20,16,14.2,80.1,24.1,167.8,81.3,327.6,28.3,parcialmente_nublado,nublado
11,21,17,14.8,81.1,22.3,182,92.9,330.1,28.5,nublado,parcialmente_nublado
11,22,17,14.9,80.1,20.5,187.8,81,336.2,29,parcialmente_nublado,nublado
11,20,16,15.1,83.8,16.6,177.3,83.5,319.3,27.4,parcialmente_nublado,parcialmente_nublado
11,21,17,15,80.4,29.5,169.8,83.7,309.7,26.6,parcialmente_nublado,parcialmente_nublado
11,21,17,15.5,81.9,20.5,172.5,85,343.4,29.3,parcialmente_nublado,parcialmente_nublado
11,23,17,16.5,81.2,16.6,184.4,64.3,334,28.7,parcialmente_nublado,parcialmente_nublado
11,21,17,16.8,87.2,32.4,219.8,89.9,304.1,26.3,parcialmente_nublado,parcialmente_nublado
11,21,18,16.1,83.8,20.5,173.3,76.3,338.3,29.2,parcialmente_nublado,parcialmente_nublado
11,23,18,15.3,76.1,20.5,181.5,86,338.9,29.3,parcialmente_nublado,parcialmente_nublado
11,22,18,15.8,78.9,22.3,170.1,76.1,335.9,28.9,parcialmente_nublado,parcialmente_nublado
11,23,17,15.8,80.5,22.3,172.8,71.1,327.8,28.3,parcialmente_nublado,parcialmente_nublado
11,21,17,15.7,81.8,18.4,187,75.2,341.1,29.4,parcialmente_nublado,parcialmente_nublado
11,21,17,16,83,16.6,246.9,94.5,338,28.9,nublado,parcialmente_nublado
11,20,18,15.7,83.5,16.6,184.6,99.5,340.7,29.3,nublado,nublado
11,23,18,15.9,79,20.5,169.3,87.1,344.2,29.5,parcialmente_nublado,nublado
11,22,18,16.3,82.4,22.3,173.5,96.2,311,26.9,nublado,parcialmente_nublado
12,23,18,16.7,82,20.5,169.7,90.1,158,13.7,nublado,nublado
12,24,17.7,16.9,83.1,20.5,172.1,70.1,237.6,20.4,parcialmente_nublado,nublado
12,21,17.3,16.5,82.7,20.5,175.9,93,243.8,21.1,nublado,parcialmente_nublado
12,24,19,17,79.7,24.1,168,88.7,266.3,23.1,parcialmente_nublado,nublado
12,24,19,17,79.1,29.5,166.8,58.2,306.9,26.4,parcialmente_nublado,parcialmente_nublado
12,23,19,16.5,79.2,24.1,167.2,91.3,294.2,25.4,nublado,parcialmente_nublado
12,24,19,16,72.5,18.4,184.5,77.9,296.7,25.7,parcialmente_nublado,nublado
12,24,19,15.9,71.9,22.3,168.5,67.6,290.6,25.1,parcialmente_nublado,parcialmente_nublado
12,25,20,16.9,75.8,27.7,164.4,83.1,258.3,22.4,parcialmente_nublado,parcialmente_nublado
12,25,19,18.1,81.2,20.5,176.4,72.8,286.7,24.8,parcialmente_nublado,parcialmente_nublado
12,23,19,18,86.5,31.3,173.8,83,313.5,27,parcialmente_nublado,parcialmente_nublado
12,23,19,17.8,83,25.9,162.6,91.8,265.4,22.8,nublado,parcialmente_nublado
12,23,19,17,78.2,18.4,169.9,99.5,265.4,22.8,nublado,nublado
12,25,19,17.5,78.8,22.3,169.9,80.8,232.7,20.2,parcialmente_nublado,nublado
12,24,18,17.8,83.7,29.5,167.5,62.1,296.5,25.6,parcialmente_nublado,parcialmente_nublado
12,23,19,18.1,85.6,25.9,169.3,86.7,330.3,28.5,parcialmente_nublado,parcialmente_nublado
12,25,19,18,80,22.3,169.1,82.5,326.7,28.2,parcialmente_nublado,parcialmente_nublado
12,27,19,18.2,80.3,18.4,174.2,72.9,333.1,28.8,parcialmente_nublado,parcialmente_nublado
12,25,19,17.9,82.1,22.3,176.7,69.4,309.7,26.6,parcialmente_nublado,parcialmente_nublado
12,23,19,17.4,80.7,22.3,168,73.1,320.6,27.9,parcialmente_nublado,parcialmente_nublado
12,24,19,17.4,79.1,22.3,173.1,69.5,322.4,27.7,parcialmente_nublado,parcialmente_nublado
12,25,19,17.6,78.3,27.7,170.6,50.4,306.3,26.5,parcialmente_nublado,parcialmente_nublado
12,24,19,17,77,29.5,168.7,63,267.2,23,parcialmente_nublado,parcialmente_nublado
12,24,19,17.6,78.7,18.4,176.2,85,303.7,26.2,parcialmente_nublado,parcialmente_nublado
12,26,20,17.4,74.6,25.9,163.3,59,325.3,28.1,parcialmente_nublado,parcialmente_nublado
12,26,18,17.6,76.4,20.5,176,42.6,339.5,29.4,parcialmente_nublado,parcialmente_nublado
12,25,19,18,81,24.1,174,67,292.4,25.4,parcialmente_nublado,parcialmente_nublado
12,25,19,17.7,79.4,25.9,169,72.6,238.5,20.6,parcialmente_nublado,parcialmente_nublado
12,24,19,17.3,79.1,22.3,171.6,51.5,340.7,29.3,parcialmente_nublado,parcialmente_nublado
12,25,17,16.6,74.6,27.7,167.4,45.7,342.2,29.4,parcialmente_nublado,parcialmente_nublado
12,25,20,17.3,74.9,24.1,170.4,66.7,317.6,27.4,parcialmente_nublado,parcialmente_nublado
1,25,19,18.3,82.7,22.3,178,67.9,206.9,17.8,parcialmente_nublado,parcialmente_nublado
1,25,19,18.6,83.6,29.5,170.3,60.5,271.7,23.3,parcialmente_nublado,parcialmente_nublado
1,25,20,18.5,83.4,18.4,192.4,79.4,299.7,25.7,parcialmente_nublado,parcialmente_nublado
1,24,20,18.8,85.5,16.6,182.5,62.1,272,23.5,parcialmente_nublado,parcialmente_nublado
1,25,20,19.2,83.8,25.9,165.5,71.4,274.9,23.7,parcialmente_nublado,parcialmente_nublado
1,26,21,19.3,79,24.1,171.2,85.6,249.7,21.3,parcialmente_nublado,parcialmente_nublado
1,27,21,19.3,78.4,22.3,167.4,95.5,277.3,24.2,nublado,parcialmente_nublado
1,28,21,19,73.4,25.9,168.2,90.8,277.3,23.7,nublado,nublado
1,27,21,20,79.8,20.5,175.1,78.6,230.5,19.9,parcialmente_nublado,nublado
1,24,21,19.2,82.3,27.7,171.7,80.5,203.7,17.6,parcialmente_nublado,parcialmente_nublado
1,26,20,19.2,80.3,24.1,162.1,85.6,249.6,21.5,parcialmente_nublado,parcialmente_nublado
1,27,21,19.1,76.9,32.4,168.5,85.6,284.6,24.7,parcialmente_nublado,parcialmente_nublado
1,27,20,19.7,79.8,22.3,172.9,66.4,272.3,23.5,parcialmente_nublado,parcialmente_nublado
1,27,22,20,79.5,27.7,168.6,71.6,306.2,26.4,parcialmente_nublado,parcialmente_nublado
1,26,22,20.3,81.2,22.3,166.2,94,253.2,21.8,nublado,parcialmente_nublado
1,28,22,20.5,78.1,22.3,173.3,91.1,296.9,25.7,nublado,nublado
1,27,22,20.6,80,22.3,169,72.6,320.4,27.5,parcialmente_nublado,nublado
1,27,22,20.7,81.3,24.1,171.3,78.5,255.4,22.2,parcialmente_nublado,parcialmente_nublado
1,26,21,20.6,84.4,20.5,198.4,84.9,258.5,22.4,parcialmente_nublado,parcialmente_nublado
1,25,22,20.1,83.9,25.9,176.8,97,254.4,21.8,nublado,parcialmente_nublado
1,27,22,19.9,80.3,20.5,172.5,91.9,259.9,22.4,nublado,nublado
1,28,21,20.6,82.8,13,206.6,85.6,274.2,23.7,parcialmente_nublado,nublado
1,28,23,20.2,75.5,18.4,191.3,87.7,315.4,27.2,parcialmente_nublado,parcialmente_nublado
1,28,22,20.1,78.7,29.5,167,79.9,331.6,28.7,parcialmente_nublado,parcialmente_nublado
1,28,22,20.4,81,24.1,172.1,70.1,345.7,29.8,parcialmente_nublado,parcialmente_nublado
1,28,23,20.4,79,16.6,197.9,79.9,340.5,29.4,parcialmente_nublado,parcialmente_nublado
1,29,22,20.2,77.7,24.1,175.6,63.4,295.4,25.5,parcialmente_nublado,parcialmente_nublado
1,26,21,19.5,79.9,27.7,174.5,59.2,301.4,26.1,parcialmente_nublado,parcialmente_nublado
1,27,20,19,80.2,20.5,194.4,64.9,303.5,26.2,parcialmente_nublado,parcialmente_nublado
1,28,21,19.5,76.1,18.4,187.1,82.8,234.5,20.2,parcialmente_nublado,parcialmente_nublado
1,27,21,19.3,77.2,25.9,169.5,62.5,288.3,24.9,parcialmente_nublado,parcialmente_nublado
2,25,20,19,81.7,31.3,165.2,69.6,290,25.1,parcialmente_nublado,parcialmente_nublado
2,23,21,19.2,84.1,18.4,243.9,83.3,279,24.2,parcialmente_nublado,parcialmente_nublado
2,26,21,19,80,16.6,242,68.6,326.1,28,parcialmente_nublado,parcialmente_nublado
2,25,21,19.2,82.3,14.8,219.6,66.8,316.8,27.4,parcialmente_nublado,parcialmente_nublado
2,26,20,19.2,81.3,20.5,182,61.8,263.5,22.8,parcialmente_nublado,parcialmente_nublado
2,26,21,19.5,80.9,20.5,177.2,73.7,317.8,27.3,parcialmente_nublado,parcialmente_nublado
2,26,20,19.1,85,24.1,196.2,69,324.7,28,parcialmente_nublado,parcialmente_nublado
2,26,21,18.9,81.3,22.3,186.8,78.4,326.2,28.2,parcialmente_nublado,parcialmente_nublado
2,26,21,18.9,80.5,14.8,194.3,80.8,335.5,28.9,parcialmente_nublado,parcialmente_nublado
2,26,21,18.8,77.1,20.5,178.5,58.4,326.2,28.3,parcialmente_nublado,parcialmente_nublado
2,27,20,18.6,77.6,18.4,183.9,64.1,325.2,28.2,parcialmente_nublado,parcialmente_nublado
2,26,21,19.1,79.6,16.6,191.4,67.5,317.7,27.5,parcialmente_nublado,parcialmente_nublado
2,26,20,18.8,81.8,16.6,230.9,65.1,306.6,26.4,parcialmente_nublado,parcialmente_nublado
2,26,19,18.8,81.4,16.6,214.8,68.2,279.6,24.3,parcialmente_nublado,parcialmente_nublado
2,26,20,18.8,78.6,18.4,195,65.3,281.1,24.2,parcialmente_nublado,parcialmente_nublado
2,26,20,18.7,77.8,13,238.5,69.3,320.2,27.6,parcialmente_nublado,parcialmente_nublado
2,27,21,18.4,75.5,18.4,189.1,69.5,302.3,26,parcialmente_nublado,parcialmente_nublado
2,27,19,18.3,76.6,18.4,191.8,74.4,308.2,26.7,parcialmente_nublado,parcialmente_nublado
2,26,20,18.4,78.5,16.6,200.2,63.8,332.3,28.7,parcialmente_nublado,parcialmente_nublado
2,25,19,18.5,82.6,16.6,262.7,57.6,308.8,26.7,parcialmente_nublado,parcialmente_nublado
2,26,22,18.6,75.7,16.6,197.3,77.8,277.4,23.9,parcialmente_nublado,parcialmente_nublado
2,28,20,18.9,77.4,18.4,189.8,76,271.1,23.4,parcialmente_nublado,parcialmente_nublado
2,25,20,18.9,78.5,16.6,205,67.1,275.7,23.9,parcialmente_nublado,parcialmente_nublado
2,26,21,19.1,78.2,14.8,186.2,81.2,224.5,19.4,parcialmente_nublado,parcialmente_nublado
2,27,21,18.9,78.5,13,206.9,75.1,221.2,19.1,parcialmente_nublado,parcialmente_nublado
2,28,21,19.1,75.8,18.4,189.7,68.1,247.8,21.6,parcialmente_nublado,parcialmente_nublado
2,27,21,19.2,77.3,18.4,190.3,72.5,265.9,23,parcialmente_nublado,parcialmente_nublado
2,25,21,19.5,82.7,16.6,199.4,76.2,227.7,19.8,parcialmente_nublado,parcialmente_nublado
3,28,22,20.1,80.5,13,188.7,90.5,192.3,16.7,nublado,parcialmente_nublado
3,28,22,20,77.5,14.8,184.1,87.4,274.6,23.6,parcialmente_nublado,nublado
3,28,21,19.4,78.2,22.3,173.7,86.8,290.8,25.1,parcialmente_nublado,parcialmente_nublado
3,27,21,19.1,79.2,14.8,181.3,91.1,190,16.5,nublado,parcialmente_nublado
3,26,20,19.2,82.5,16.6,221.5,88.7,158.6,13.7,parcialmente_nublado,nublado
3,28,21,19.9,81,18.4,196,67.8,270.2,23.4,parcialmente_nublado,parcialmente_nublado
3,28,21,19.5,79.2,22.3,181.9,76.5,176.7,15.4,parcialmente_nublado,parcialmente_nublado
3,24,21,19.2,83.5,16.6,188.2,83.6,210.1,18.3,parcialmente_nublado,parcialmente_nublado
3,25,22,19.6,81.1,16.6,191,83.1,255.1,22,lluvioso,parcialmente_nublado
3,27,21,19.8,80.2,18.4,179.6,77.2,269.6,23.2,parcialmente_nublado,lluvioso
3,26,21,19.3,79.6,25.9,169.3,73.1,255.1,22,parcialmente_nublado,parcialmente_nublado
3,26,19.6,19.2,84,13,202.3,82,164.1,14.2,parcialmente_nublado,parcialmente_nublado
3,28,20,19,80.7,22.3,190.1,82.5,221.8,19.1,parcialmente_nublado,parcialmente_nublado
3,25,20,19,81.6,27.7,171.8,74.1,284.2,24.5,parcialmente_nublado,parcialmente_nublado
3,24,20,19,84.1,14.8,203.8,81.9,270.4,23.4,lluvioso,parcialmente_nublado
3,25,19,18.4,81,18.4,212.7,66.9,275.8,23.7,parcialmente_nublado,lluvioso
3,27,20,18,77.4,18.4,180,86.8,230.1,19.8,parcialmente_nublado,parcialmente_nublado
3,27,20,18.3,76.4,20.5,174.7,83.4,260.3,22.4,parcialmente_nublado,parcialmente_nublado
3,29,21,18.4,72.9,20.5,183.8,51.4,292.6,25.2,parcialmente_nublado,parcialmente_nublado
3,26,20,18.8,79.9,22.3,177.3,38.9,289,24.9,parcialmente_nublado,parcialmente_nublado
3,26,20,18.9,80,22.3,171.4,61.3,298,25.7,parcialmente_nublado,parcialmente_nublado
3,25,20,18.7,77.7,25.9,168,66.4,188.8,16.5,parcialmente_nublado,parcialmente_nublado
3,25,20,18.5,80.6,22.3,174.7,57.5,288.4,25,parcialmente_nublado,parcialmente_nublado
3,26,21,18.9,79,18.4,181.6,88,296.7,25.5,parcialmente_nublado,parcialmente_nublado
3,26,21,19.2,79.5,24.1,189.9,75.2,290,25.1,parcialmente_nublado,parcialmente_nublado
3,26,20,19,79.4,16.6,186,90.3,173.1,15.1,nublado,parcialmente_nublado
3,25,20,18.6,82.3,18.4,184.1,81.3,207.2,18.1,parcialmente_nublado,nublado
3,25,19,18,81.4,22.3,171.9,46,310.5,26.9,parcialmente_nublado,parcialmente_nublado
3,23,18,17.6,84.8,16.6,204.6,69,313.2,27.2,parcialmente_nublado,parcialmente_nublado
3,25,19,18,81.2,25.9,178.1,72.3,310.4,26.9,parcialmente_nublado,parcialmente_nublado
3,26,19,17.8,81.5,22.3,172.4,52.6,306.9,26.6,parcialmente_nublado,parcialmente_nublado
4,22,18,17.8,87.6,20.5,173.5,67,203.3,17.6,parcialmente_nublado,parcialmente_nublado
4,22,18,17.2,86.8,22.3,194.9,73.9,298.3,25.8,parcialmente_nublado,parcialmente_nublado
4,20,18,17,89.9,20.5,282.7,95.4,292.8,25.4,nublado,parcialmente_nublado
4,22,18,17,83.7,16.6,200.6,83.7,236.8,20.5,parcialmente_nublado,nublado
4,25,18,16.9,79.4,16.6,185.6,67.1,261.8,22.8,parcialmente_nublado,parcialmente_nublado
4,24,18,17.3,82.7,25.9,174.6,61.8,240.4,20.8,parcialmente_nublado,parcialmente_nublado
4,24,17,17.4,84.8,20.5,188.2,60.3,266.7,22.8,parcialmente_nublado,parcialmente_nublado
4,23,18,17.2,85.6,16.6,217.4,82.5,127.5,11,parcialmente_nublado,parcialmente_nublado
4,24,17,17,85.5,13,232.4,64.5,274.8,23.6,parcialmente_nublado,parcialmente_nublado
4,24,17,17,86.7,18.4,201.8,45.1,288.3,24.9,parcialmente_nublado,parcialmente_nublado
4,23,17,16.5,82.3,22.3,178.1,31.2,289.4,25,parcialmente_nublado,parcialmente_nublado
4,20,17,16.4,88.7,16.6,264.7,79.3,237.8,20.6,parcialmente_nublado,parcialmente_nublado
4,21,17,16.5,89.8,16.6,241.3,81.3,286.2,24.6,parcialmente_nublado,parcialmente_nublado
4,23,17,16.2,84.2,13,227.4,77.9,249.5,21.7,parcialmente_nublado,parcialmente_nublado
4,23,17,16.3,82.5,16.6,206.5,72.2,273.4,23.6,parcialmente_nublado,parcialmente_nublado
4,23,18,16.9,83.4,16.6,188.5,45.3,283,24.4,parcialmente_nublado,parcialmente_nublado
4,23,18,17.1,84,18.4,184.6,28.9,278.5,24.1,parcialmente_nublado,parcialmente_nublado
4,23,17,17.5,84.9,18.4,182.3,50.2,276.4,23.9,parcialmente_nublado,parcialmente_nublado
4,20,17,17,90.1,13,276.5,86.6,247.2,21.2,parcialmente_nublado,parcialmente_nublado
4,20,17,17,91.6,16.6,232.9,87.6,257.7,22.4,parcialmente_nublado,parcialmente_nublado
4,23,17,17.1,86.6,22.3,175.8,50,276.4,23.9,parcialmente_nublado,parcialmente_nublado
4,23,17,17.2,86.6,20.5,179.9,56.6,278,23.9,parcialmente_nublado,parcialmente_nublado
4,23,19,16.8,77.5,31.3,161.1,28.3,276.1,23.9,parcialmente_nublado,parcialmente_nublado
4,24,20,17,76.5,29.5,158.6,58.9,262.5,22.6,parcialmente_nublado,parcialmente_nublado
4,22,19,16.9,81.6,20.5,161.8,94.7,268.2,23.3,nublado,parcialmente_nublado
4,23,17,17,85.5,14.8,178.5,66.2,279.9,24.3,parcialmente_nublado,nublado
4,22,19,17,83.5,16.6,220,92.3,272.5,23.5,nublado,parcialmente_nublado
4,22,18,16.8,82,16.6,190.5,89.9,245.6,21.4,parcialmente_nublado,nublado
4,24,19,16.8,78.8,25.9,165,58.1,235.7,20.4,parcialmente_nublado,parcialmente_nublado
5,22,19,17.2,83.9,14.8,291.2,96.9,262.4,22.6,nublado,parcialmente_nublado
5,24,19,17.9,82.7,18.4,171.5,72.7,268.1,23.1,parcialmente_nublado,nublado
5,25,20,17.6,77,24.1,174.3,74.9,259,22.3,parcialmente_nublado,parcialmente_nublado
5,22,19,17.6,85.9,24.1,172.2,74.9,242.5,20.9,parcialmente_nublado,parcialmente_nublado
5,21,19,17.4,86.2,13,205.4,96.4,260.4,22.6,nublado,parcialmente_nublado
5,21,19,17.5,85,16.6,181.6,99,260.3,22.5,nublado,nublado
5,22,20,17,79.8,20.5,164.8,96.5,264,22.7,nublado,nublado
5,22,20,17,81.2,20.5,171.7,100,256.9,22.2,nublado,nublado
5,22,19,16.8,79.6,16.6,163.3,100,260.7,22.6,nublado,nublado
5,23,20,17,79.7,18.4,170,100,258.1,22.4,nublado,nublado
5,23,20,17.3,77.4,20.5,161.3,93.3,259.4,22.4,nublado,nublado
5,25,20,17.9,77.5,25.9,165.3,78.1,258.2,22.4,parcialmente_nublado,nublado
5,24,19,17.7,81.1,29.5,161.9,63.5,257,22.3,parcialmente_nublado,parcialmente_nublado
5,22,20,17.2,79.5,20.5,178.8,99.5,258.2,22.4,nublado,parcialmente_nublado
5,23,20,16.9,78.8,20.5,169.6,100,248.4,21.6,nublado,nublado
5,24,20,16.9,76,20.5,173.2,87.6,252.3,21.8,parcialmente_nublado,nublado
5,22,20,16.7,77.9,18.4,159.1,100,243.2,21.1,nublado,parcialmente_nublado
5,24,20,16.5,75.6,20.5,169.3,88.5,191.6,16.6,parcialmente_nublado,nublado
5,24,19,16.8,78.7,24.1,161.9,67.3,247.2,21.4,parcialmente_nublado,parcialmente_nublado
5,22,20,17,79.4,22.3,174.2,99.5,246.8,21.3,nublado,parcialmente_nublado
5,21,19,17.2,82.1,18.4,165.3,100,231.9,20,nublado,nublado
5,22,19,17.3,82.5,22.3,164.7,100,224.5,19.4,nublado,nublado
5,23,20,16.8,75.5,25.9,157.7,100,244.5,21.1,nublado,nublado
5,23,19,17,81,25.9,159.9,100,248.2,21.3,nublado,nublado
5,21,19,17,81.1,14.8,188.3,100,253.3,22,nublado,nublado
5,23,20,16.3,75.5,18.4,203.9,97.5,250.4,21.6,nublado,nublado
5,24,19,16.9,75.9,22.3,204,82,246.2,21.2,parcialmente_nublado,nublado
5,22,20,17.2,80.9,24.1,173.2,100,247,21.3,nublado,parcialmente_nublado
5,22,20,15.8,74.3,22.3,159.8,100,242.4,21.1,nublado,nublado
5,22,19,15.6,74.2,24.1,157.8,99.5,240.9,20.9,nublado,nublado
5,23,19,15.7,72.9,20.5,177.3,97,238.7,20.8,nublado,nublado
6,23,20,16,72.5,20.5,178.2,96.5,235.9,20.5,nublado,nublado
6,23,20,17,78.6,22.3,172,96.4,211.6,18.1,nublado,nublado
